Sales ID,Game_Id,Countryid,Platform,Year_of_Release,Region,Country,Total_Sales,Unit_Price,Revenue,Development_Cost
431,76,2,PS4,2014,Europe,Belgium,2280,60,136800,82080
432,76,2,XOne,2014,Europe,Belgium,720,60,43200,33696
433,76,2,Nintendo Switch,2014,Europe,Belgium,660,60,39600,30492
434,76,2,PC,2014,Europe,Belgium,300,60,18000,12240
435,77,2,PS4,2014,Europe,Belgium,1860,60,111600,101556
436,77,2,Nintendo Switch,2014,Europe,Belgium,1380,60,82800,78660
437,77,2,XOne,2014,Europe,Belgium,780,60,46800,29952
438,77,2,PC,2014,Europe,Belgium,240,60,14400,13536
439,100,2,PS4,2014,Europe,Belgium,2040,60,122400,96696
440,100,2,XOne,2014,Europe,Belgium,660,60,39600,26136
441,78,2,PS4,2014,Europe,Belgium,1740,60,104400,85608
442,78,2,XOne,2014,Europe,Belgium,1380,60,82800,73692
443,78,2,PC,2014,Europe,Belgium,120,60,7200,5832
444,79,2,Nintendo Switch,2014,Europe,Belgium,1560,60,93600,73944
445,79,2,PS4,2014,Europe,Belgium,1080,60,64800,49248
446,80,2,Nintendo Switch,2014,Europe,Belgium,1740,60,104400,74124
447,80,2,XOne,2014,Europe,Belgium,780,60,46800,38376
448,80,2,PS4,2014,Europe,Belgium,780,60,46800,38844
449,81,2,PS4,2014,Europe,Belgium,2400,60,144000,128160
450,81,2,Nintendo Switch,2014,Europe,Belgium,1260,60,75600,59724
451,81,2,XOne,2014,Europe,Belgium,1020,60,61200,50796
452,81,2,PC,2014,Europe,Belgium,360,60,21600,20088
453,82,2,PS4,2014,Europe,Belgium,2460,60,147600,110700
454,82,2,XOne,2014,Europe,Belgium,720,60,43200,30240
455,83,2,PS4,2014,Europe,Belgium,3420,60,205200,174420
456,83,2,XOne,2014,Europe,Belgium,1440,60,86400,76896
457,83,2,PC,2014,Europe,Belgium,840,60,50400,45360
458,84,2,XOne,2014,Europe,Belgium,2400,60,144000,123840
459,85,2,PS4,2014,Europe,Belgium,3420,60,205200,182628
460,85,2,XOne,2014,Europe,Belgium,1380,60,82800,72036
461,86,2,Nintendo Switch,2014,Europe,Belgium,2280,60,136800,95760
462,87,2,Nintendo Switch,2014,Europe,Belgium,2520,60,151200,95256
463,88,2,PS4,2014,Europe,Belgium,2820,60,169200,142128
464,88,2,XOne,2014,Europe,Belgium,660,60,39600,26136
465,88,2,PC,2014,Europe,Belgium,60,60,3600,3528
466,89,2,XOne,2014,Europe,Belgium,4680,60,280800,216216
467,90,2,Nintendo Switch,2014,Europe,Belgium,3300,60,198000,142560
468,91,2,PS4,2014,Europe,Belgium,4800,60,288000,178560
469,91,2,PC,2014,Europe,Belgium,1740,60,104400,90828
470,91,2,XOne,2014,Europe,Belgium,1680,60,100800,61488
471,92,2,PS4,2014,Europe,Belgium,6480,60,388800,291600
472,92,2,XOne,2014,Europe,Belgium,2040,60,122400,94248
473,92,2,PC,2014,Europe,Belgium,900,60,54000,45360
474,93,2,PS4,2014,Europe,Belgium,5160,60,309600,263160
475,93,2,XOne,2014,Europe,Belgium,1500,60,90000,78300
476,93,2,PC,2014,Europe,Belgium,960,60,57600,50112
477,94,2,PS4,2014,Europe,Belgium,5580,60,334800,264492
478,95,2,PS4,2014,Europe,Belgium,5280,60,316800,310464
479,95,2,PC,2014,Europe,Belgium,2040,60,122400,84456
480,95,2,XOne,2014,Europe,Belgium,1680,60,100800,77616
481,96,2,PS4,2014,Europe,Belgium,8280,60,496800,327888
482,97,2,PS4,2014,Europe,Belgium,1500,60,90000,88200
483,97,2,XOne,2014,Europe,Belgium,540,60,32400,24300
484,98,2,PS4,2014,Europe,Belgium,3240,60,194400,171072
485,98,2,XOne,2014,Europe,Belgium,1080,60,64800,57024
486,99,2,PS4,2014,Europe,Belgium,5880,60,352800,271656
487,101,2,XOne,2014,Europe,Belgium,4800,60,288000,279360
488,101,2,PC,2014,Europe,Belgium,1800,60,108000,93960
489,102,2,PS4,2014,Europe,Belgium,8580,60,514800,504504
490,102,2,XOne,2014,Europe,Belgium,3000,60,180000,109800
491,102,2,PC,2014,Europe,Belgium,1200,60,72000,47520
492,103,2,PC,2014,Europe,Belgium,10920,60,655200,412776
493,104,2,XOne,2014,Europe,Belgium,6000,60,360000,252000
494,105,2,PS4,2014,Europe,Belgium,12420,60,745200,551448
495,105,2,XOne,2014,Europe,Belgium,5400,60,324000,285120
496,105,2,PC,2014,Europe,Belgium,1980,60,118800,95040
497,106,2,PS4,2014,Europe,Belgium,13080,60,784800,761256
498,106,2,XOne,2014,Europe,Belgium,4140,60,248400,235980
499,106,2,PC,2014,Europe,Belgium,2640,60,158400,142560
500,107,2,PS4,2014,Europe,Belgium,12420,60,745200,573804
501,107,2,XOne,2014,Europe,Belgium,5520,60,331200,294768
502,108,2,PS4,2014,Europe,Belgium,25980,60,1558800,1371744
503,108,2,XOne,2014,Europe,Belgium,8520,60,511200,475416
504,108,2,PC,2014,Europe,Belgium,1620,60,97200,91368
505,109,2,Nintendo Switch,2014,Europe,Belgium,12900,60,774000,619200
506,110,2,PS4,2014,Europe,Belgium,20880,60,1252800,939600
507,110,2,XOne,2014,Europe,Belgium,9300,60,558000,424080
508,110,2,PC,2014,Europe,Belgium,1380,60,82800,52992
509,111,2,PS4,2015,Europe,Belgium,4800,60,288000,198720
510,111,2,XOne,2015,Europe,Belgium,1260,60,75600,58212
511,111,2,PC,2015,Europe,Belgium,240,60,14400,13824
512,112,2,Nintendo Switch,2015,Europe,Belgium,1140,60,68400,56088
513,112,2,PS4,2015,Europe,Belgium,480,60,28800,24768
514,112,2,XOne,2015,Europe,Belgium,300,60,18000,13500
515,113,2,Nintendo Switch,2015,Europe,Belgium,1500,60,90000,80100
516,113,2,PS4,2015,Europe,Belgium,780,60,46800,31356
517,113,2,XOne,2015,Europe,Belgium,240,60,14400,8640
518,114,2,PS4,2015,Europe,Belgium,960,60,57600,39168
519,114,2,XOne,2015,Europe,Belgium,300,60,18000,16380
520,115,2,PS4,2015,Europe,Belgium,2220,60,133200,117216
521,115,2,Nintendo Switch,2015,Europe,Belgium,1080,60,64800,38880
522,115,2,XOne,2015,Europe,Belgium,900,60,54000,44820
523,116,2,PS4,2015,Europe,Belgium,2280,60,136800,88920
524,116,2,XOne,2015,Europe,Belgium,1200,60,72000,57600
525,116,2,Nintendo Switch,2015,Europe,Belgium,300,60,18000,10980
526,117,2,PS4,2015,Europe,Belgium,1980,60,118800,110484
527,117,2,XOne,2015,Europe,Belgium,780,60,46800,28548
528,118,2,PS4,2015,Europe,Belgium,2520,60,151200,146664
529,118,2,XOne,2015,Europe,Belgium,1320,60,79200,70488
530,118,2,Nintendo Switch,2015,Europe,Belgium,1140,60,68400,49932
531,118,2,PC,2015,Europe,Belgium,240,60,14400,10512
532,119,2,PS4,2015,Europe,Belgium,2460,60,147600,126936
533,119,2,XOne,2015,Europe,Belgium,1200,60,72000,54720
534,119,2,PC,2015,Europe,Belgium,600,60,36000,32400
535,123,2,PS4,2015,Europe,Belgium,4200,60,252000,219240
536,123,2,XOne,2015,Europe,Belgium,780,60,46800,36972
537,123,2,PC,2015,Europe,Belgium,720,60,43200,26784
538,120,2,PS4,2015,Europe,Belgium,3120,60,187200,119808
539,120,2,XOne,2015,Europe,Belgium,660,60,39600,36432
540,121,2,PS4,2014,Europe,Belgium,37860,60,2271600,2135304
541,121,2,XOne,2014,Europe,Belgium,13140,60,788400,662256
542,121,2,PC,2015,Europe,Belgium,4140,60,248400,213624
543,122,2,PS4,2015,Europe,Belgium,3600,60,216000,179280
544,122,2,XOne,2015,Europe,Belgium,1320,60,79200,63360
545,124,2,PC,2014,Europe,Belgium,3060,60,183600,150552
546,124,2,XOne,2015,Europe,Belgium,2280,60,136800,95760
547,125,2,Nintendo Switch,2015,Europe,Belgium,2820,60,169200,150588
548,126,2,Nintendo Switch,2015,Europe,Belgium,3180,60,190800,152640
549,127,2,PS4,2015,Europe,Belgium,5400,60,324000,304560
550,128,2,PS4,2015,Europe,Belgium,4680,60,280800,188136
551,129,2,XOne,2015,Europe,Belgium,5400,60,324000,298080
552,130,2,PS4,2015,Europe,Belgium,6180,60,370800,344844
553,130,2,XOne,2015,Europe,Belgium,2340,60,140400,124956
554,130,2,PC,2015,Europe,Belgium,660,60,39600,23760
555,131,2,PS4,2015,Europe,Belgium,4740,60,284400,179172
556,131,2,XOne,2015,Europe,Belgium,1380,60,82800,64584
557,132,2,PS4,2015,Europe,Belgium,4020,60,241200,209844
558,132,2,XOne,2015,Europe,Belgium,1800,60,108000,66960
559,132,2,PC,2015,Europe,Belgium,360,60,21600,18360
560,133,2,PS4,2015,Europe,Belgium,5640,60,338400,274104
561,133,2,XOne,2015,Europe,Belgium,2220,60,133200,107892
562,133,2,PC,2015,Europe,Belgium,780,60,46800,43524
563,134,2,PS4,2015,Europe,Belgium,7140,60,428400,269892
564,134,2,XOne,2015,Europe,Belgium,2700,60,162000,113400
565,134,2,PC,2015,Europe,Belgium,480,60,28800,24768
566,135,2,PS4,2015,Europe,Belgium,4860,60,291600,256608
567,136,2,Nintendo Switch,2015,Europe,Belgium,5340,60,320400,256320
568,137,2,PS4,2015,Europe,Belgium,1800,60,108000,91800
569,137,2,XOne,2015,Europe,Belgium,480,60,28800,19584
570,138,2,XOne,2015,Europe,Belgium,1980,60,118800,97416
571,139,2,PS4,2015,Europe,Belgium,11940,60,716400,694908
572,139,2,XOne,2015,Europe,Belgium,3360,60,201600,163296
573,139,2,PC,2015,Europe,Belgium,540,60,32400,26568
574,140,2,PS4,2015,Europe,Belgium,8160,60,489600,430848
575,140,2,XOne,2015,Europe,Belgium,1560,60,93600,73008
576,140,2,PC,2015,Europe,Belgium,420,60,25200,16632
577,141,2,PS4,2015,Europe,Belgium,3960,60,237600,228096
578,141,2,XOne,2015,Europe,Belgium,900,60,54000,39960
579,141,2,PC,2015,Europe,Belgium,360,60,21600,13608
580,142,2,PS4,2015,Europe,Belgium,10140,60,608400,444132
581,142,2,XOne,2015,Europe,Belgium,2820,60,169200,131976
582,142,2,PC,2015,Europe,Belgium,180,60,10800,9180
583,143,2,PS4,2015,Europe,Belgium,12780,60,766800,605772
584,143,2,XOne,2015,Europe,Belgium,3000,60,180000,171000
585,143,2,PC,2015,Europe,Belgium,2760,60,165600,104328
586,144,2,Nintendo Switch,2015,Europe,Belgium,7080,60,424800,356832
587,145,2,XOne,2015,Europe,Belgium,7620,60,457200,310896
588,146,2,PS4,2015,Europe,Belgium,10260,60,615600,517104
589,147,2,PS4,2015,Europe,Belgium,19620,60,1177200,1094796
590,147,2,XOne,2015,Europe,Belgium,7920,60,475200,337392
591,147,2,PC,2015,Europe,Belgium,4020,60,241200,214668
592,148,2,PS4,2015,Europe,Belgium,36720,60,2203200,1828656
593,148,2,XOne,2015,Europe,Belgium,12720,60,763200,732672
594,148,2,PC,2015,Europe,Belgium,780,60,46800,32760
595,150,2,XOne,2015,Europe,Belgium,4200,60,252000,234360
596,150,2,PC,2016,Europe,Belgium,660,60,39600,27324
597,152,2,PS4,2016,Europe,Belgium,2700,60,162000,115020
598,152,2,XOne,2016,Europe,Belgium,540,60,32400,24300
599,152,2,PC,2016,Europe,Belgium,420,60,25200,20160
600,153,2,PS4,2016,Europe,Belgium,1260,60,75600,50652
601,153,2,XOne,2016,Europe,Belgium,900,60,54000,48060
602,153,2,PC,2016,Europe,Belgium,240,60,14400,11088
603,149,2,PC,2016,Europe,Belgium,3480,60,208800,125280
604,149,2,PS4,2016,Europe,Belgium,1860,60,111600,106020
605,149,2,XOne,2016,Europe,Belgium,420,60,25200,23184
606,154,2,PS4,2016,Europe,Belgium,2580,60,154800,111456
607,154,2,XOne,2016,Europe,Belgium,780,60,46800,38844
608,154,2,Nintendo Switch,2016,Europe,Belgium,420,60,25200,20160
609,155,2,PS4,2016,Europe,Belgium,2100,60,126000,79380
610,155,2,XOne,2016,Europe,Belgium,720,60,43200,27648
611,155,2,Nintendo Switch,2016,Europe,Belgium,600,60,36000,32040
612,156,2,PS4,2016,Europe,Belgium,1500,60,90000,65700
613,156,2,XOne,2016,Europe,Belgium,900,60,54000,38340
614,156,2,PC,2016,Europe,Belgium,240,60,14400,10368
615,157,2,PS4,2016,Europe,Belgium,2940,60,176400,160524
616,157,2,XOne,2016,Europe,Belgium,840,60,50400,45864
617,158,2,Nintendo Switch,2016,Europe,Belgium,1560,60,93600,91728
618,159,2,Nintendo Switch,2016,Europe,Belgium,1800,60,108000,69120
619,160,2,XOne,2016,Europe,Belgium,3480,60,208800,181656
620,161,2,PS4,2016,Europe,Belgium,3480,60,208800,133632
621,161,2,XOne,2016,Europe,Belgium,960,60,57600,35136
622,162,2,PS4,2016,Europe,Belgium,2700,60,162000,100440
623,162,2,XOne,2016,Europe,Belgium,420,60,25200,19656
624,163,2,XOne,2016,Europe,Belgium,2640,60,158400,153648
625,151,2,PS4,2016,Europe,Belgium,4560,60,273600,213408
626,164,2,PS4,2016,Europe,Belgium,1020,60,61200,45900
627,164,2,XOne,2016,Europe,Belgium,120,60,7200,4464
628,165,2,PS4,2016,Europe,Belgium,6480,60,388800,299376
629,165,2,XOne,2016,Europe,Belgium,1740,60,104400,92916
630,165,2,PC,2016,Europe,Belgium,600,60,36000,33480
631,166,2,PS4,2016,Europe,Belgium,1620,60,97200,63180
632,166,2,XOne,2016,Europe,Belgium,360,60,21600,16632
633,166,2,PC,2016,Europe,Belgium,60,60,3600,2376
634,167,2,PS4,2016,Europe,Belgium,5100,60,306000,195840
635,167,2,XOne,2016,Europe,Belgium,1980,60,118800,108108
636,167,2,PC,2016,Europe,Belgium,1440,60,86400,81216
637,168,2,PS4,2016,Europe,Belgium,7500,60,450000,328500
638,168,2,XOne,2016,Europe,Belgium,1980,60,118800,78408
639,168,2,PC,2016,Europe,Belgium,660,60,39600,26136
640,169,2,PS4,2016,Europe,Belgium,10200,60,612000,593640
641,169,2,XOne,2016,Europe,Belgium,4080,60,244800,195840
642,169,2,PC,2016,Europe,Belgium,900,60,54000,36180
643,170,2,PS4,2016,Europe,Belgium,12900,60,774000,611460
644,170,2,XOne,2016,Europe,Belgium,4620,60,277200,257796
645,170,2,PC,2016,Europe,Belgium,1440,60,86400,57024
646,171,2,PS4,2016,Europe,Belgium,12000,60,720000,446400
647,171,2,XOne,2016,Europe,Belgium,4440,60,266400,231768
648,171,2,PC,2016,Europe,Belgium,480,60,28800,25344
649,172,2,PS4,2016,Europe,Belgium,15000,60,900000,720000
650,173,2,PS4,2016,Europe,Belgium,34500,60,2070000,1656000
651,173,2,XOne,2016,Europe,Belgium,12300,60,738000,560880
652,173,2,PC,2016,Europe,Belgium,660,60,39600,26928
653,2,3,PC,1996,Europe,Bulgaria,210,60,12600,11844
654,1,3,PC,1996,Europe,Bulgaria,4740,60,284400,236052
655,6,3,PC,1997,Europe,Bulgaria,3750,60,225000,148500
656,3,3,PC,1997,Europe,Bulgaria,300,60,18000,10980
657,5,3,PC,1997,Europe,Bulgaria,2460,60,147600,103320
658,4,3,PC,1997,Europe,Bulgaria,6,60,360,234
659,7,3,PC,1998,Europe,Bulgaria,120,60,7200,5472
660,8,3,PC,1999,Europe,Bulgaria,30,60,1800,1080
661,9,3,PC,2000,Europe,Bulgaria,3540,60,212400,129564
662,10,3,PC,2001,Europe,Bulgaria,60,60,3600,3024
663,11,3,PC,2001,Europe,Bulgaria,6,60,360,270
664,12,3,PC,2001,Europe,Bulgaria,2490,60,149400,124002
665,13,3,PC,2002,Europe,Bulgaria,150,60,9000,6030
666,14,3,PC,2002,Europe,Bulgaria,3630,60,217800,156816
667,15,3,PC,2002,Europe,Bulgaria,4680,60,280800,241488
668,16,3,PC,2003,Europe,Bulgaria,2610,60,156600,109620
669,17,3,PC,2003,Europe,Bulgaria,24,60,1440,922
670,18,3,PC,2003,Europe,Bulgaria,2400,60,144000,126720
671,19,3,PC,2004,Europe,Bulgaria,60,60,3600,3132
672,20,3,PC,2004,Europe,Bulgaria,18630,60,1117800,1028376
673,21,3,PC,2005,Europe,Bulgaria,150,60,9000,6840
674,22,3,PC,2007,Europe,Bulgaria,3360,60,201600,124992
675,23,3,PC,2007,Europe,Bulgaria,3360,60,201600,141120
676,24,3,PC,2007,Europe,Bulgaria,4560,60,273600,199728
677,25,3,PC,2008,Europe,Bulgaria,3420,60,205200,127224
678,26,3,PC,2008,Europe,Bulgaria,3180,60,190800,120204
679,27,3,PC,2008,Europe,Bulgaria,390,60,23400,16380
680,28,3,PC,2009,Europe,Bulgaria,2910,60,174600,148410
681,29,3,PC,2009,Europe,Bulgaria,19260,60,1155600,1016928
682,30,3,PC,2010,Europe,Bulgaria,1350,60,81000,73710
683,31,3,PC,2010,Europe,Bulgaria,3030,60,181800,156348
684,32,3,PC,2010,Europe,Bulgaria,1560,60,93600,73008
685,33,3,PC,2010,Europe,Bulgaria,2610,60,156600,150336
686,34,3,PC,2010,Europe,Bulgaria,960,60,57600,54144
687,35,3,PC,2010,Europe,Bulgaria,5040,60,302400,257040
688,36,3,PC,2011,Europe,Bulgaria,3390,60,203400,142380
689,37,3,PC,2011,Europe,Bulgaria,3480,60,208800,190008
690,38,3,PC,2011,Europe,Bulgaria,2940,60,176400,160524
691,39,3,PC,2011,Europe,Bulgaria,4290,60,257400,169884
692,40,3,PC,2011,Europe,Bulgaria,3030,60,181800,134532
693,41,3,PC,2011,Europe,Bulgaria,6360,60,381600,228960
694,42,3,PC,2012,Europe,Bulgaria,1590,60,95400,92538
695,42,3,Nintendo Switch,2012,Europe,Bulgaria,390,60,23400,15444
696,43,3,Nintendo Switch,2012,Europe,Bulgaria,1080,60,64800,47952
697,44,3,PC,2012,Europe,Bulgaria,2850,60,171000,112860
698,45,3,PC,2012,Europe,Bulgaria,2070,60,124200,81972
699,45,3,Nintendo Switch,2012,Europe,Bulgaria,540,60,32400,27216
700,46,3,PC,2012,Europe,Bulgaria,2280,60,136800,106704
701,47,3,PC,2012,Europe,Bulgaria,3210,60,192600,156006
702,48,3,Nintendo Switch,2012,Europe,Bulgaria,3330,60,199800,119880
703,49,3,PC,2012,Europe,Bulgaria,6480,60,388800,342144
704,49,3,PS4,2014,Europe,Bulgaria,2940,60,176400,162288
705,50,3,Nintendo Switch,2012,Europe,Bulgaria,4020,60,241200,236376
706,51,3,PS4,2013,Europe,Bulgaria,4290,60,257400,200772
707,51,3,XOne,2013,Europe,Bulgaria,2310,60,138600,115038
708,51,3,Nintendo Switch,2013,Europe,Bulgaria,270,60,16200,13770
709,52,3,Nintendo Switch,2013,Europe,Bulgaria,450,60,27000,22140
710,52,3,PS4,2013,Europe,Bulgaria,360,60,21600,14256
711,52,3,XOne,2013,Europe,Bulgaria,180,60,10800,7452
712,53,3,Nintendo Switch,2013,Europe,Bulgaria,690,60,41400,30222
713,53,3,PS4,2013,Europe,Bulgaria,480,60,28800,19584
714,53,3,XOne,2013,Europe,Bulgaria,330,60,19800,13068
715,54,3,PS4,2014,Europe,Bulgaria,1920,60,115200,91008
716,54,3,Nintendo Switch,2013,Europe,Bulgaria,990,60,59400,43956
717,54,3,XOne,2014,Europe,Bulgaria,540,60,32400,25920
718,55,3,PS4,2013,Europe,Bulgaria,390,60,23400,19188
719,55,3,XOne,2013,Europe,Bulgaria,150,60,9000,5940
720,56,3,Nintendo Switch,2013,Europe,Bulgaria,1260,60,75600,62748
721,57,3,Nintendo Switch,2013,Europe,Bulgaria,960,60,57600,39744
722,58,3,XOne,2013,Europe,Bulgaria,1290,60,77400,61920
723,59,3,PC,2013,Europe,Bulgaria,2310,60,138600,99792
724,60,3,PS4,2013,Europe,Bulgaria,930,60,55800,47988
725,60,3,XOne,2013,Europe,Bulgaria,330,60,19800,16632
726,61,3,XOne,2013,Europe,Bulgaria,1050,60,63000,57960
727,62,3,PS4,2013,Europe,Bulgaria,2280,60,136800,82080
728,62,3,XOne,2013,Europe,Bulgaria,1050,60,63000,43470
729,62,3,Nintendo Switch,2013,Europe,Bulgaria,1050,60,63000,60480
730,62,3,PC,2013,Europe,Bulgaria,360,60,21600,15120
731,63,3,PC,2013,Europe,Bulgaria,1980,60,118800,72468
732,64,3,PS4,2013,Europe,Bulgaria,2040,60,122400,106488
733,65,3,Nintendo Switch,2013,Europe,Bulgaria,1680,60,100800,79632
734,66,3,PS4,2013,Europe,Bulgaria,2760,60,165600,140760
735,66,3,PC,2013,Europe,Bulgaria,570,60,34200,24624
736,66,3,XOne,2013,Europe,Bulgaria,510,60,30600,19890
737,67,3,XOne,2013,Europe,Bulgaria,2370,60,142200,89586
738,68,3,Nintendo Switch,2013,Europe,Bulgaria,1860,60,111600,82584
739,69,3,PS4,2013,Europe,Bulgaria,3990,60,239400,160398
740,70,3,PS4,2013,Europe,Bulgaria,3930,60,235800,155628
741,70,3,XOne,2013,Europe,Bulgaria,1650,60,99000,92070
742,70,3,PC,2013,Europe,Bulgaria,1140,60,68400,54720
743,70,3,Nintendo Switch,2013,Europe,Bulgaria,270,60,16200,14742
744,71,3,PS4,2013,Europe,Bulgaria,5550,60,333000,239760
745,71,3,XOne,2013,Europe,Bulgaria,1980,60,118800,77220
746,71,3,PC,2013,Europe,Bulgaria,1080,60,64800,49896
747,72,3,PS4,2013,Europe,Bulgaria,4650,60,279000,225990
748,72,3,PC,2013,Europe,Bulgaria,2610,60,156600,128412
749,72,3,XOne,2013,Europe,Bulgaria,1740,60,104400,85608
750,73,3,Nintendo Switch,2013,Europe,Bulgaria,3480,60,208800,167040
751,74,3,PS4,2014,Europe,Bulgaria,5700,60,342000,208620
752,74,3,XOne,2014,Europe,Bulgaria,1590,60,95400,75366
753,74,3,PC,2014,Europe,Bulgaria,780,60,46800,32760
754,74,3,Nintendo Switch,2014,Europe,Bulgaria,150,60,9000,8460
755,75,3,PS4,2014,Europe,Bulgaria,570,60,34200,23256
756,75,3,XOne,2014,Europe,Bulgaria,180,60,10800,9612
757,76,3,PS4,2014,Europe,Bulgaria,1140,60,68400,65664
758,76,3,XOne,2014,Europe,Bulgaria,360,60,21600,20304
759,76,3,Nintendo Switch,2014,Europe,Bulgaria,330,60,19800,16830
760,76,3,PC,2014,Europe,Bulgaria,150,60,9000,8460
761,77,3,PS4,2014,Europe,Bulgaria,930,60,55800,37944
762,77,3,Nintendo Switch,2014,Europe,Bulgaria,690,60,41400,40158
763,77,3,XOne,2014,Europe,Bulgaria,390,60,23400,16848
764,77,3,PC,2014,Europe,Bulgaria,120,60,7200,6480
765,100,3,PS4,2014,Europe,Bulgaria,1020,60,61200,50184
766,100,3,XOne,2014,Europe,Bulgaria,330,60,19800,12672
767,78,3,PS4,2014,Europe,Bulgaria,870,60,52200,49068
768,78,3,XOne,2014,Europe,Bulgaria,690,60,41400,26910
769,78,3,PC,2014,Europe,Bulgaria,60,60,3600,3204
770,79,3,Nintendo Switch,2014,Europe,Bulgaria,780,60,46800,36972
771,79,3,PS4,2014,Europe,Bulgaria,540,60,32400,27864
772,80,3,Nintendo Switch,2014,Europe,Bulgaria,870,60,52200,31842
773,80,3,XOne,2014,Europe,Bulgaria,390,60,23400,21060
774,80,3,PS4,2014,Europe,Bulgaria,390,60,23400,14742
775,81,3,PS4,2014,Europe,Bulgaria,1200,60,72000,65520
776,81,3,Nintendo Switch,2014,Europe,Bulgaria,630,60,37800,31374
777,81,3,XOne,2014,Europe,Bulgaria,510,60,30600,28152
778,81,3,PC,2014,Europe,Bulgaria,180,60,10800,8964
779,82,3,PS4,2014,Europe,Bulgaria,1230,60,73800,65682
780,82,3,XOne,2014,Europe,Bulgaria,360,60,21600,17712
781,83,3,PS4,2014,Europe,Bulgaria,1710,60,102600,96444
782,83,3,XOne,2014,Europe,Bulgaria,720,60,43200,26784
783,83,3,PC,2014,Europe,Bulgaria,420,60,25200,24444
784,84,3,XOne,2014,Europe,Bulgaria,1200,60,72000,54720
785,85,3,PS4,2014,Europe,Bulgaria,1710,60,102600,79002
786,85,3,XOne,2014,Europe,Bulgaria,690,60,41400,24840
787,86,3,Nintendo Switch,2014,Europe,Bulgaria,1140,60,68400,57456
788,87,3,Nintendo Switch,2014,Europe,Bulgaria,1260,60,75600,55944
789,88,3,PS4,2014,Europe,Bulgaria,1410,60,84600,51606
790,88,3,XOne,2014,Europe,Bulgaria,330,60,19800,14256
791,88,3,PC,2014,Europe,Bulgaria,30,60,1800,1494
792,89,3,XOne,2014,Europe,Bulgaria,2340,60,140400,116532
793,90,3,Nintendo Switch,2014,Europe,Bulgaria,1650,60,99000,95040
794,91,3,PS4,2014,Europe,Bulgaria,2400,60,144000,110880
